operator_id,operator,legal_name,year,period,period_end,grain,metric_key,metric_zh,value,official_value,unit,comparator,scope,basis,verification_status,verification_count,primary_source_id,primary_source_url,verification_sources,reviewed_source_count,reviewed_source_ids,reviewed_source_urls,audit_outcome,gap_reason_code,gap_reason,quality_note
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,free_tv_population_coverage,免費電視人口/家庭覆蓋率,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此免費電視人口/家庭覆蓋率不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此免費電視人口/家庭覆蓋率不适用；未以集团外业务或第三方网络数据替代。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,ftth_connections,FTTH連接,,,million_connections,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此FTTH連接不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此FTTH連接不适用；未以集团外业务或第三方网络数据替代。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此寬頻網絡覆蓋/接入家庭不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此寬頻網絡覆蓋/接入家庭不适用；未以集团外业务或第三方网络数据替代。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,growth_only_no_absolute_value,已复核3HK FY2019年报、业绩公告及演示；仅见数据用量或流量增长描述，没有月戶均移動數據流量DOU的年度绝对值，不能从增长率反推。,已复核3HK FY2019年报、业绩公告及演示；仅见数据用量或流量增长描述，没有月戶均移動數據流量DOU的年度绝对值，不能从增长率反推。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,mobile_postpaid_arpu,移動後付ARPU,205,205,HKD_per_user_month,=,post-paid gross ARPU,year_end,official_three_distinct_sources_verified,3,three_hk_ar_2019,https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]",3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",value_verified,,,FY2025 report restated FY2024 gross ARPU to HKD190; original FY2024 disclosure is retained.
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,mobile_postpaid_churn,移動後付月流失率,1.2,1.2,percent,=,monthly post-paid churn,monthly_rate,official_three_distinct_sources_verified,3,three_hk_ar_2019,https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]",3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",value_verified,,,
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,mobile_postpaid_customers,移動後付客戶,1.475,1.475,million_customers,=,Hong Kong and Macau through 2024; Hong Kong only in 2025,year_end,official_three_distinct_sources_verified,3,three_hk_ar_2019,https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]",3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",value_verified,,,FY2025 report restated FY2024 to 1.316m after the Macau disposal; original historical figures are retained and the restatement is recorded separately.
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,mobile_postpaid_exit_arpu,移動後付期末ARPU,,,HKD_per_user_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核3HK FY2019官方年报、业绩公告及业绩演示；移動後付期末ARPU没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核3HK FY2019官方年报、业绩公告及业绩演示；移動後付期末ARPU没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,mobile_postpaid_net_ampu,移動後付淨AMPU,161,161,HKD_per_user_month,=,post-paid net AMPU,year_end,official_three_distinct_sources_verified,3,three_hk_ar_2019,https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]",3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",value_verified,,,FY2016 uses the FY2017 report's restated comparable value of HKD189; the original FY2016 report's local-only HKD161 is retained as a scope conflict.
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,mobile_postpaid_net_arpu,移動後付淨ARPU,176,176,HKD_per_user_month,=,post-paid net ARPU excluding handset/device revenue as defined by company,year_end,official_three_distinct_sources_verified,3,three_hk_ar_2019,https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]",3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",value_verified,,,FY2025 report restated FY2024 net ARPU to HKD175.
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,mobile_prepaid_customers,移動預付客戶,2.18,2.18,million_customers,=,Hong Kong and Macau through 2024; Hong Kong only in 2025,year_end,official_three_distinct_sources_verified,3,three_hk_ar_2019,https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]",3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",value_verified,,,FY2025 report restated FY2024 to 3.162m after the Macau disposal.
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,mtr_stations_5g_enhanced,5G增強地鐵站,,,stations,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,initiative_specific_count_not_disclosed,已复核3HK FY2019官方材料；可能披露港铁线路或整体覆盖，但没有同口径的5G增强车站数量，线路数不替代车站数。,已复核3HK FY2019官方材料；可能披露港铁线路或整体覆盖，但没有同口径的5G增强车站数量，线路数不替代车站数。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,pay_tv_customers,收費電視客戶,,,million_customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此收費電視客戶不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此收費電視客戶不适用；未以集团外业务或第三方网络数据替代。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,residential_2gbps_plus_customers,住宅2Gbps以上客戶,,,customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅2Gbps以上客戶不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅2Gbps以上客戶不适用；未以集团外业务或第三方网络数据替代。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,residential_arph,住宅業務ARPH,,,HKD_per_household_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅業務ARPH不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅業務ARPH不适用；未以集团外业务或第三方网络数据替代。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,residential_arpu,住宅業務ARPU,,,HKD_per_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅業務ARPU不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅業務ARPU不适用；未以集团外业务或第三方网络数据替代。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,telephony_customers,固網電話客戶,,,million_customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此固網電話客戶不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此固網電話客戶不适用；未以集团外业务或第三方网络数据替代。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,total_base_stations,移動基站總數,,,base_stations,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",source_gap_confirmed,increment_only_no_total_value,已复核3HK FY2019官方材料；只见站点增建、覆盖或相对扩展描述，没有移動基站總數的年末总量，不能把增量或cell site冒充基站总数。,已复核3HK FY2019官方材料；只见站点增建、覆盖或相对扩展描述，没有移動基站總數的年末总量，不能把增量或cell site冒充基站总数。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2019,FY2019,2019-12-31,annual,total_customers,總客戶數,3.655,3.655,million_customers,=,"post-paid plus prepaid customers; Hong Kong and Macau through 2024, Hong Kong only in 2025",year_end,official_three_distinct_sources_verified,3,three_hk_ar_2019,https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]",3,"[""three_hk_ar_2019"", ""three_hk_results_2019"", ""three_hk_presentation_2019""]","[""https://www.hthkh.com/en/ir/reports/ar2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a225532-e215_2019resultsannouncement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre200228.pdf""]",value_verified,,,FY2025 report restated FY2024 to 4.478m; 2025 prepaid growth and scope change make simple trend comparisons unsafe.
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,5g_base_station_expansion,5G基站擴展幅度,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核3HK FY2020官方年报、业绩公告及业绩演示；5G基站擴展幅度没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核3HK FY2020官方年报、业绩公告及业绩演示；5G基站擴展幅度没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,5g_base_stations,5G基站數,,,base_stations,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",source_gap_confirmed,increment_only_no_total_value,已复核3HK FY2020官方材料；只见站点增建、覆盖或相对扩展描述，没有5G基站數的年末总量，不能把增量或cell site冒充基站总数。,已复核3HK FY2020官方材料；只见站点增建、覆盖或相对扩展描述，没有5G基站數的年末总量，不能把增量或cell site冒充基站总数。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,5g_customers,5G客戶,0.147,0.147,million_customers,≈,implied Hong Kong 5G customer base,year_end,official_derived_from_penetration_and_postpaid_base,3,three_hk_ar_2020,https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]",3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",value_verified,,,Derived as disclosed 5G penetration multiplied by the disclosed post-paid base; rounded to the nearest thousand customers and kept approximate.
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,5g_home_broadband_ebitda_growth,5G家庭寬頻EBITDA增長,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",source_gap_confirmed,service_launch_or_growth_base_unavailable,FY2020处于5G家庭宽带推出或早期爬坡阶段，官方没有可复用的完整同比基数及5G家庭寬頻EBITDA增長数值；增长率不记0。,FY2020处于5G家庭宽带推出或早期爬坡阶段，官方没有可复用的完整同比基数及5G家庭寬頻EBITDA增長数值；增长率不记0。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,5g_home_broadband_revenue_growth,5G家庭寬頻收入增長,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",source_gap_confirmed,service_launch_or_growth_base_unavailable,FY2020处于5G家庭宽带推出或早期爬坡阶段，官方没有可复用的完整同比基数及5G家庭寬頻收入增長数值；增长率不记0。,FY2020处于5G家庭宽带推出或早期爬坡阶段，官方没有可复用的完整同比基数及5G家庭寬頻收入增長数值；增长率不记0。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,5g_penetration,5G滲透率,10.3,10.3,percent,=,5G penetration within Hong Kong post-paid base,year_end,official_three_distinct_sources_verified,3,three_hk_ar_2020,https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]",3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",value_verified,,,The FY2020 results presentation discloses 5G subscribers at 10.3% of the Hong Kong post-paid base.
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,5g_population_coverage,5G人口覆蓋率,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核3HK FY2020官方年报、业绩公告及业绩演示；5G人口覆蓋率没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核3HK FY2020官方年报、业绩公告及业绩演示；5G人口覆蓋率没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",source_gap_confirmed,growth_only_no_absolute_value,已复核3HK FY2020年报、业绩公告及演示；仅见数据用量或流量增长描述，没有年度移動數據流量的年度绝对值，不能从增长率反推。,已复核3HK FY2020年报、业绩公告及演示；仅见数据用量或流量增长描述，没有年度移動數據流量的年度绝对值，不能从增长率反推。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,commercial_buildings_covered,商業樓宇覆蓋,,,buildings,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此商業樓宇覆蓋不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此商業樓宇覆蓋不适用；未以集团外业务或第三方网络数据替代。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅寬頻客戶不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅寬頻客戶不适用；未以集团外业务或第三方网络数据替代。
three_hk,3HK,Hutchison Telecommunications Hong Kong Holdings Limited,2020,FY2020,2020-12-31,annual,enterprise_2gbps_plus_customers,企業2Gbps以上客戶,,,customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""three_hk_ar_2020"", ""three_hk_results_2020"", ""three_hk_presentation_2020""]","[""https://www.hthkh.com/en/ir/reports/ar2020/ar2020.pdf"", ""https://doc.irasia.com/listco/hk/hthkh/announcement/a243524-e215_2020annualresultsannoucement.pdf"", ""https://www.hthkh.com/en/ir/presentation/pre210226.pdf""]",source_gap_confirmed,not_applicable_business_scope,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此企業2Gbps以上客戶不适用；未以集团外业务或第三方网络数据替代。,3HK在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此企業2Gbps以上客戶不适用；未以集团外业务或第三方网络数据替代。
