record_key,captured_at_hkt,period_label,brand,product_category,service_generation,customer_segment,plan_family,plan_name,monthly_fee_hkd,average_monthly_fee_hkd,local_data_gb,roaming_data_gb,broadband_speed_mbps,post_fup_speed_mbps,contract_months,local_voice,add_on_charges_hkd,tariff_type,source_status,verification_count,verification_status,source_id,source_url,archive_url,http_status,content_hash,evidence_excerpt
0ba2f35fa6833b08,2026-07-13T08:54:16+08:00,2023,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC 2G 2000Mbps broadband with Wi-Fi 6 Router HK$139,139,,,,2000,,,,Apply on or before 31 December 2023; includes a Wi-Fi 6 Router according to public launch release.,monthly_plan_fee,public_press_syndication_needs_review,2,multi_source_or_multi_snapshot_verified,hgc_2g_2023_telecomreviewamericas,https://www.telecomreviewamericas.com/articles/wholesale-and-capacity/hgc-broadband-launches-superfast-2-gbps-broadband-service/,,200,57c75ac93b747392347177b239d861f41fd64693,"HGC Broadband Launches Superfast 2 Gbps Broadband Service - Telecom Review Americas Home Articles ▼ Telecom Operators Telecom Vendors Cloud and Enterprise Business Satellite and Broadcasting Exclusive Interviews Wholesale and Capacity Reports and Coverage Editor’s Choice ▼ Editor’s Letter Our Events ▼ Telecom Review Leaders’ Summit Webinars Discover TR ▼ Magazines Media Kit About Us ▼ Contact Us Subscribe to E-Newsletter Events Listing Telecom Review Awards English ▼ English Skip to content Telecom Review Americas 08 Wed , Jul 0 New Articles Home Articles Telecom Operators Telecom Vendors Cloud and Enterprise Business Satellite and Broadcasting Exclusive Interviews Wholesale and Capacity Reports and Coverage Editor's Choice Editor's Letter Our Events Telecom Review Leaders’ Summit Webinars Discover TR Magazines Media Kit About Us Contact Us Subscribe to E-Newsletter Events Listing Teleco"
1eafa838d068abda,2026-07-13T08:54:16+08:00,2024,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC 10G optical fibre broadband service launch,,,,,10000,,,,,product_launch_no_disclosed_monthly_fee,public_product_launch_no_price,2,multi_source_or_multi_snapshot_verified,hgc_10g_25g_2024_official,https://www.hgc.com.hk/press-releases/hgc-diversified-broadband-service-plans-lead-new-era-of-ultra-fast-internet-access,,200,c194799cac1c3027428ba1b068047a26fc3ec008,"ited (“HGC” or “Group”), a fully- fledged ICT service provider and network operator with extensive global coverage, has launched the 10G (10000Mbps) optical fibre broadband service for household customers, upgrading their smart living experience. At the same time, the Group has also introduced 25G (25000Mbps) broadband services for corporate customers who have greater demand for network speed and bandwidth, allowing them to experience a high-speed, reliable and highly secured network access. Coupled with HGC OfficePro, which includes high-definition video conferencing and WiFi 7, as well as HGC's exclusive cybersecurity solutions, this one-stop office solution provides corporate customers wi"
16ba1eb26b0c2caf,2026-07-13T08:54:16+08:00,2024,HGC,home_fibre_broadband,Fibre/Broadband,企业客户,HGC Home Broadband,HGC 25G ultra-fast broadband service for corporate customers,,,,,25000,,,,,product_launch_no_disclosed_monthly_fee,public_product_launch_no_price,2,multi_source_or_multi_snapshot_verified,hgc_10g_25g_2024_official,https://www.hgc.com.hk/press-releases/hgc-diversified-broadband-service-plans-lead-new-era-of-ultra-fast-internet-access,,200,c194799cac1c3027428ba1b068047a26fc3ec008,"ited (“HGC” or “Group”), a fully- fledged ICT service provider and network operator with extensive global coverage, has launched the 10G (10000Mbps) optical fibre broadband service for household customers, upgrading their smart living experience. At the same time, the Group has also introduced 25G (25000Mbps) broadband services for corporate customers who have greater demand for network speed and bandwidth, allowing them to experience a high-speed, reliable and highly secured network access. Coupled with HGC OfficePro, which includes high-definition video conferencing and WiFi 7, as well as HGC's exclusive cybersecurity solutions, this one-stop office solution provides corporate customers wi"
30981365e27a9cb1,2026-07-13T08:54:16+08:00,2024,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC 10G optical fibre broadband service launch,,,,,10000,,,,,product_launch_no_disclosed_monthly_fee,public_product_launch_no_price,2,multi_source_or_multi_snapshot_verified,hgc_10g_25g_2024_prnewswire,https://www.prnewswire.com/apac/news-releases/hgc-diversified-broadband-service-plans-lead-new-era-of-ultra-fast-internet-access-302235794.html,,200,066c45e0050e76accdd52e518b4735595de0a6a2,"ited (""HGC"" or ""Group""), a fully- fledged ICT service provider and network operator with extensive global coverage, has launched the 10G (10000Mbps) optical fibre broadband service for household customers, upgrading their smart living experience. At the same time, the Group has also introduced 25G (25000Mbps) broadband services for corporate customers who have greater demand for network speed and bandwidth, allowing them to experience a high-speed, reliable and highly secured network access. Coupled with HGC OfficePro, which includes high-definition video conferencing and WiFi 7, as well as HGC's exclusive cybersecurity solutions, this one-stop office solution provides corporate customers wi"
6de65668858f35c0,2026-07-13T08:54:16+08:00,2024,HGC,home_fibre_broadband,Fibre/Broadband,企业客户,HGC Home Broadband,HGC 25G ultra-fast broadband service for corporate customers,,,,,25000,,,,,product_launch_no_disclosed_monthly_fee,public_product_launch_no_price,2,multi_source_or_multi_snapshot_verified,hgc_10g_25g_2024_prnewswire,https://www.prnewswire.com/apac/news-releases/hgc-diversified-broadband-service-plans-lead-new-era-of-ultra-fast-internet-access-302235794.html,,200,066c45e0050e76accdd52e518b4735595de0a6a2,"ited (""HGC"" or ""Group""), a fully- fledged ICT service provider and network operator with extensive global coverage, has launched the 10G (10000Mbps) optical fibre broadband service for household customers, upgrading their smart living experience. At the same time, the Group has also introduced 25G (25000Mbps) broadband services for corporate customers who have greater demand for network speed and bandwidth, allowing them to experience a high-speed, reliable and highly secured network access. Coupled with HGC OfficePro, which includes high-definition video conferencing and WiFi 7, as well as HGC's exclusive cybersecurity solutions, this one-stop office solution provides corporate customers wi"
4a55e3de2396d680,2026-07-13T08:54:16+08:00,2026,HGC,home_fibre_broadband,Fibre/Broadband,public_housing_reference,HGC Home Broadband,HGC Find Plan King 2026 1000M broadband public_housing_reference HK$89,89,,,,1000,,36,,Third-party/channel listing only; use as non-official public offer evidence.,public_third_party_broadband_offer_reference,public_third_party_offer_listing_needs_review,5,multi_source_or_multi_snapshot_verified,hgc_findplanking_2026_offer_listing,https://findplanking.com/broadband/1134,,200,6080ffefa89d7c0a16f7cfbc57bf34f324717941,M獨享光纖入屋 際🈷️費: $119 🈴約期：36個月 安裝費：豁免 贈送服務: 豁免搬遷費一次 ============================= 💻公屋/居屋: 1000M光纖入屋 實際🈷️費: $89 🈴約期：36個月 安裝費：豁免 贈送服務: 豁免搬遷費一次 ============================= 公屋/居屋: 💻1000M+🛜Rout；Find Plan King 页面标注为公开渠道报价/销售资料，非 HGC 官方标准价。
142138711ba570b0,2026-07-13T08:54:16+08:00,2026,HGC,home_fibre_broadband,Fibre/Broadband,public_housing_reference,HGC Home Broadband,HGC Find Plan King 2026 2000M broadband public_housing_reference HK$119,119,,,,2000,,36,,Third-party/channel listing only; use as non-official public offer evidence.,public_third_party_broadband_offer_reference,public_third_party_offer_listing_needs_review,2,multi_source_or_multi_snapshot_verified,hgc_findplanking_2026_offer_listing,https://findplanking.com/broadband/1134,,200,6080ffefa89d7c0a16f7cfbc57bf34f324717941,—————————————————————— 🔹限時🔹申請任何寬頻計劃 可$18月費申請MyTv Super / $88 MyTv Gold 🆕￼公屋/居屋 2000M獨享光纖入屋 際🈷️費: $119 🈴約期：36個月 安裝費：豁免 贈送服務: 豁免搬遷費一次 ============================= 💻公屋/居屋: 1000M光纖入屋 實；Find Plan King 页面标注为公开渠道报价/销售资料，非 HGC 官方标准价。
2fffd24303cf84e9,2026-07-13T08:54:16+08:00,2026,HGC,home_fibre_broadband,Fibre/Broadband,market_reference,HGC Home Broadband,HGC Find Plan King 2026 2500M broadband market_reference HK$139,139,,,,2500,,36,,Third-party/channel listing only; use as non-official public offer evidence.,public_third_party_broadband_offer_reference,public_third_party_offer_listing_needs_review,4,multi_source_or_multi_snapshot_verified,hgc_findplanking_2026_offer_listing,https://findplanking.com/broadband/1134,,200,6080ffefa89d7c0a16f7cfbc57bf34f324717941,商 載入中... HGC 已認證 7月8🎖️HGC 月費$75 1000M 更新日期： 07.07.2026 簡介 三天限量❣️公屋 居屋 1000M $75 2500M2️⃣$139 送WiFi7 Router 價格詳情 HGC環電寬頻👫〔新用戶 / 轉台優惠〕 歡迎聯絡📳 📲電話 : 69292190 Will 📩 WhatsApp：￼；Find Plan King 页面标注为公开渠道报价/销售资料，非 HGC 官方标准价。
72977bf6b6ee9db8,2026-07-13T08:54:16+08:00,2025,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC Fibre Broadband with myTV Gold service,198,,,,,,24,,actual charges subject to supplier contract,public_channel_monthly_plan_fee,public_third_party_offer_listing_needs_review,3,multi_source_or_multi_snapshot_verified,hgc_mytv_2025_broadband_pricequote,https://www.broadband-pricequote.com/post/%E3%80%90hgc%E5%85%89%E7%BA%8E%E5%AF%9B%E9%A0%BB%E9%80%A3mytv-gold%E3%80%91%E6%9C%88%E8%B2%BB-%EF%BC%91%EF%BC%99%EF%BC%98-%E3%80%90mytv-super%E5%9F%BA%E6%9C%AC%E7%89%88%E3%80%91%E6%9C%88%E8%B2%BB-%EF%BC%91%EF%BC%90%EF%BC%99,,200,6e1ead1a1b791f3c69299a883732962df6e784d2,"日 讀畢需時 2 分鐘 【寬頻報價/PriceQuote】 為你搜羅最新優惠資訊 本網站提供多家供應商的寬頻優惠資訊，涵蓋各類寬頻計劃和服務。您可以輕鬆比較不同供應商的價格、速度和特色，全面了解市場選擇。無需在多個網站上耗費時間和精力，這裡即可快速獲取最合適的寬頻方案。只需留下聯絡資料，相關銷售員將立即聯絡您，提供即時報價。這讓您可以直接與專業銷售員查詢詳情和申請服務，省去自行比較和查詢的時間和精力，獲得最新寬頻優惠和寬頻即時報價，便捷選擇最適合的服務計劃。（請注意，最終實際收費及優惠以供應商銷售合約為準） 1. HGC光纖寬頻連MYTV GOLD HGC光纖寬頻推出兩款優惠方案，滿足不同住戶的需求。第一個方案是光纖寬頻搭配MYTV GOLD服務，月費$198，合約期為24個月，讓您享受豐富的娛樂內容。 2. HGC光纖寬頻連MYTV SUPER基本版 第二個方案為公屋和私樓住戶提供優惠，分別是月費$109和$119，合約期為36個月，並包含24個月的MYTV SUPER基本版服務。這些優惠不僅提供高速穩定的網絡，還讓您在家中盡情享受多樣化的電視節目。 了解更多信息 若您對HGC環電的Mytv套餐感興趣想要進一步了解，請聯絡本平台的HGC銷售員獲得詳細信息和專業建議，讓您選擇最適合自己家庭的網絡方案。 ☎️聯絡銷售員申請 / 查詢覆蓋 ＞ 按此 ✏️ 留低聯絡資料,銷售員會稍後時間聯絡你 ＞ 按此 ﹎ HGC環電Mytv套餐 ﹎ MYTV GOLD HGC光纖寬頻連MYTV GOLD 月費：$198 24個月合約 包含24個月的MYTV GOLD服務 MYTV SUPER基本版 HGC光纖寬頻連MYTV SUPER基本版 公屋月費：$109 / 私樓月費：$119 36個月合約 包含24個月的MYTV SUPER基本版 ☎️聯絡銷售員申請 / 查詢覆蓋 ＞ 按此 ✏️ 留低聯絡資料,銷售員會稍後時間聯絡你 ＞ 按此 ＞觀看更多HGC寬頻優惠 (優惠受條款及細則約束) (優惠受安裝地址而有所不同)(此為新安裝或指定寛頻用户轉台優惠)(優惠受指定優惠期限所約束)(資料只供參"
1868f9bc4dd186c5,2026-07-13T08:54:16+08:00,2025,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC Fibre Broadband with myTV SUPER Basic public housing offer,109,,,,,,36,,actual charges subject to supplier contract,public_channel_monthly_plan_fee,public_third_party_offer_listing_needs_review,2,multi_source_or_multi_snapshot_verified,hgc_mytv_2025_broadband_pricequote,https://www.broadband-pricequote.com/post/%E3%80%90hgc%E5%85%89%E7%BA%8E%E5%AF%9B%E9%A0%BB%E9%80%A3mytv-gold%E3%80%91%E6%9C%88%E8%B2%BB-%EF%BC%91%EF%BC%99%EF%BC%98-%E3%80%90mytv-super%E5%9F%BA%E6%9C%AC%E7%89%88%E3%80%91%E6%9C%88%E8%B2%BB-%EF%BC%91%EF%BC%90%EF%BC%99,,200,6e1ead1a1b791f3c69299a883732962df6e784d2,"適的寬頻方案。只需留下聯絡資料，相關銷售員將立即聯絡您，提供即時報價。這讓您可以直接與專業銷售員查詢詳情和申請服務，省去自行比較和查詢的時間和精力，獲得最新寬頻優惠和寬頻即時報價，便捷選擇最適合的服務計劃。（請注意，最終實際收費及優惠以供應商銷售合約為準） 1. HGC光纖寬頻連MYTV GOLD HGC光纖寬頻推出兩款優惠方案，滿足不同住戶的需求。第一個方案是光纖寬頻搭配MYTV GOLD服務，月費$198，合約期為24個月，讓您享受豐富的娛樂內容。 2. HGC光纖寬頻連MYTV SUPER基本版 第二個方案為公屋和私樓住戶提供優惠，分別是月費$109和$119，合約期為36個月，並包含24個月的MYTV SUPER基本版服務。這些優惠不僅提供高速穩定的網絡，還讓您在家中盡情享受多樣化的電視節目。 了解更多信息 若您對HGC環電的Mytv套餐感興趣想要進一步了解，請聯絡本平台的HGC銷售員獲得詳細信息和專業建議，讓您選擇最適合自己家庭的網絡方案。 ☎️聯絡銷售員申請 / 查詢覆蓋 ＞ 按此 ✏️ 留低聯絡資料,銷售員會稍後時間聯絡你 ＞ 按此 ﹎ HGC環電Mytv套餐 ﹎ MYTV GOLD HGC光纖寬頻連MYTV GOLD 月費：$198 24個月合約 包含24個月"
7d2db355a5964476,2026-07-13T08:54:16+08:00,2025,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC Fibre Broadband with myTV SUPER Basic private building offer,119,,,,,,36,,actual charges subject to supplier contract,public_channel_monthly_plan_fee,public_third_party_offer_listing_needs_review,2,multi_source_or_multi_snapshot_verified,hgc_mytv_2025_broadband_pricequote,https://www.broadband-pricequote.com/post/%E3%80%90hgc%E5%85%89%E7%BA%8E%E5%AF%9B%E9%A0%BB%E9%80%A3mytv-gold%E3%80%91%E6%9C%88%E8%B2%BB-%EF%BC%91%EF%BC%99%EF%BC%98-%E3%80%90mytv-super%E5%9F%BA%E6%9C%AC%E7%89%88%E3%80%91%E6%9C%88%E8%B2%BB-%EF%BC%91%EF%BC%90%EF%BC%99,,200,6e1ead1a1b791f3c69299a883732962df6e784d2,"擇。無需在多個網站上耗費時間和精力，這裡即可快速獲取最合適的寬頻方案。只需留下聯絡資料，相關銷售員將立即聯絡您，提供即時報價。這讓您可以直接與專業銷售員查詢詳情和申請服務，省去自行比較和查詢的時間和精力，獲得最新寬頻優惠和寬頻即時報價，便捷選擇最適合的服務計劃。（請注意，最終實際收費及優惠以供應商銷售合約為準） 1. HGC光纖寬頻連MYTV GOLD HGC光纖寬頻推出兩款優惠方案，滿足不同住戶的需求。第一個方案是光纖寬頻搭配MYTV GOLD服務，月費$198，合約期為24個月，讓您享受豐富的娛樂內容。 2. HGC光纖寬頻連MYTV SUPER基本版 第二個方案為公屋和私樓住戶提供優惠，分別是月費$109和$119，合約期為36個月，並包含24個月的MYTV SUPER基本版服務。這些優惠不僅提供高速穩定的網絡，還讓您在家中盡情享受多樣化的電視節目。 了解更多信息 若您對HGC環電的Mytv套餐感興趣想要進一步了解，請聯絡本平台的HGC銷售員獲得詳細信息和專業建議，讓您選擇最適合自己家庭的網絡方案。 ☎️聯絡銷售員申請 / 查詢覆蓋 ＞ 按此 ✏️ 留低聯絡資料,銷售員會稍後時間聯絡你 ＞ 按此 ﹎ HGC環電Mytv套餐 ﹎ MYTV GOLD HGC光纖寬頻連MYTV GOLD 月費：$198 24個月合約 包含24個月的MYTV GOLD服務 MYTV SUPER基本版 HGC光纖寬頻連MYTV SUPER基本版 公屋月費：$109 / 私樓月費：$119 36個月合約 包含24個月的MYTV SUPER基本版 ☎️聯絡銷售員申請 / 查詢覆蓋 ＞ 按此 ✏️ 留低聯絡資料,銷售員會稍後時間聯絡你 ＞ 按此 ＞觀看更多HGC寬頻優惠 (優惠受條款及細則約束) (優惠受安裝地址而有所不同)(此為新安裝或指定寛頻用户轉台優惠)(優惠受指定優惠期限所約束)(資料只供參考，實際收費及優惠由供應商合約內容為準)(刊登日期可能與相關公司更新計劃日期有差異) *若您發現計劃有任何更新或與事實不符的情況，請隨時透過以下電子郵件地址向我們的網站提供反饋：info@broadb"
5e6add80df9211d3,2026-07-13T08:54:16+08:00,2025,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC Fibre Broadband with myTV Gold service,198,,,,,,24,,actual charges subject to supplier contract,public_channel_monthly_plan_fee,public_third_party_offer_listing_needs_review,3,multi_source_or_multi_snapshot_verified,hgc_mytv_2025_broadband_pricequote_post,https://www.broadband-pricequote.com/posts/%E3%80%90hgc%E5%85%89%E7%BA%8E%E5%AF%9B%E9%A0%BB%E9%80%A3mytv-gold%E3%80%91%E6%9C%88%E8%B2%BB%EF%B9%A9%EF%BC%91%EF%BC%99%EF%BC%98%2F%E3%80%90mytv-super%E5%9F%BA%E6%9C%AC%E7%89%88%E3%80%91%E6%9C%88%E8%B2%BB%EF%B9%A9%EF%BC%91%EF%BC%90%EF%BC%99,,200,78969eb850d0d32a02623016ffcf9f0d7a155fed,"ER基本版】月費$109 【寬頻報價/PriceQuote】為你搜羅最新優惠資訊 本網站提供多家供應商的寬頻優惠資訊，涵蓋各類寬頻計劃和服務。您可以輕鬆比較不同供應商的價格、速度和特色，全面了解市場選擇。無需在多個網站上耗費時間和精力，這裡即可快速獲取最合適的寬頻方案。只需留下聯絡資料，相關銷售員將立即聯絡您，提供即時報價。這讓您可以直接與專業銷售員查詢詳情和申請服務，省去自行比較和查詢的時間和精力，獲得最新寬頻優惠和寬頻即時報價，便捷選擇最適合的服務計劃。（請注意，最終實際收費及優惠以供應商銷售合約為準） 1. HGC光纖寬頻連MYTV GOLD HGC光纖寬頻推出兩款優惠方案，滿足不同住戶的需求。第一個方案是光纖寬頻搭配MYTV GOLD服務，月費$198，合約期為24個月，讓您享受豐富的娛樂內容。 2. HGC光纖寬頻連MYTV SUPER基本版 第二個方案為公屋和私樓住戶提供優惠，分別是月費$109和$119，合約期為36個月，並包含24個月的MYTV SUPER基本版服務。這些優惠不僅提供高速穩定的網絡，還讓您在家中盡情享受多樣化的電視節目。 了解更多信息 若您對HGC環電的Mytv套餐感興趣想要進一步了解，請聯絡本平台的HGC銷售員獲得詳細信息和專業建議，讓您選擇最適合自己家庭的網絡方案。 ☎️聯絡銷售員申請 / 查詢覆蓋 ＞ 按此 ✏️ 留低聯絡資料,銷售員會稍後時間聯絡你 ＞ 按此 ﹎HGC環電Mytv套餐﹎ MYTV GOLD HGC光纖寬頻連MYTV GOLD 月費：$198 24個月合約 包含24個月的MYTV GOLD服務 MYTV SUPER基本版 HGC光纖寬頻連MYTV SUPER基本版 公屋月費：$109 / 私樓月費：$119 36個月合約 包含24個月的MYTV SUPER基本版 ☎️聯絡銷售員申請 / 查詢覆蓋 ＞ 按此 ✏️ 留低聯絡資料,銷售員會稍後時間聯絡你 ＞ 按此 (優惠受條款及細則約束) (優惠受安裝地址而有所不同)(此為新安裝或指定寛頻用户轉台優惠)(優惠受指定優惠期限所約束)(資料只供參考，實際收費及優惠由供應商合約"
e784041047d6ef27,2026-07-13T08:54:16+08:00,2025,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC Fibre Broadband with myTV SUPER Basic public housing offer,109,,,,,,36,,actual charges subject to supplier contract,public_channel_monthly_plan_fee,public_third_party_offer_listing_needs_review,2,multi_source_or_multi_snapshot_verified,hgc_mytv_2025_broadband_pricequote_post,https://www.broadband-pricequote.com/posts/%E3%80%90hgc%E5%85%89%E7%BA%8E%E5%AF%9B%E9%A0%BB%E9%80%A3mytv-gold%E3%80%91%E6%9C%88%E8%B2%BB%EF%B9%A9%EF%BC%91%EF%BC%99%EF%BC%98%2F%E3%80%90mytv-super%E5%9F%BA%E6%9C%AC%E7%89%88%E3%80%91%E6%9C%88%E8%B2%BB%EF%B9%A9%EF%BC%91%EF%BC%90%EF%BC%99,,200,78969eb850d0d32a02623016ffcf9f0d7a155fed,"適的寬頻方案。只需留下聯絡資料，相關銷售員將立即聯絡您，提供即時報價。這讓您可以直接與專業銷售員查詢詳情和申請服務，省去自行比較和查詢的時間和精力，獲得最新寬頻優惠和寬頻即時報價，便捷選擇最適合的服務計劃。（請注意，最終實際收費及優惠以供應商銷售合約為準） 1. HGC光纖寬頻連MYTV GOLD HGC光纖寬頻推出兩款優惠方案，滿足不同住戶的需求。第一個方案是光纖寬頻搭配MYTV GOLD服務，月費$198，合約期為24個月，讓您享受豐富的娛樂內容。 2. HGC光纖寬頻連MYTV SUPER基本版 第二個方案為公屋和私樓住戶提供優惠，分別是月費$109和$119，合約期為36個月，並包含24個月的MYTV SUPER基本版服務。這些優惠不僅提供高速穩定的網絡，還讓您在家中盡情享受多樣化的電視節目。 了解更多信息 若您對HGC環電的Mytv套餐感興趣想要進一步了解，請聯絡本平台的HGC銷售員獲得詳細信息和專業建議，讓您選擇最適合自己家庭的網絡方案。 ☎️聯絡銷售員申請 / 查詢覆蓋 ＞ 按此 ✏️ 留低聯絡資料,銷售員會稍後時間聯絡你 ＞ 按此 ﹎HGC環電Mytv套餐﹎ MYTV GOLD HGC光纖寬頻連MYTV GOLD 月費：$198 24個月合約 包含24個月的M"
060d0344e377e70f,2026-07-13T08:54:16+08:00,2025,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC Fibre Broadband with myTV SUPER Basic private building offer,119,,,,,,36,,actual charges subject to supplier contract,public_channel_monthly_plan_fee,public_third_party_offer_listing_needs_review,2,multi_source_or_multi_snapshot_verified,hgc_mytv_2025_broadband_pricequote_post,https://www.broadband-pricequote.com/posts/%E3%80%90hgc%E5%85%89%E7%BA%8E%E5%AF%9B%E9%A0%BB%E9%80%A3mytv-gold%E3%80%91%E6%9C%88%E8%B2%BB%EF%B9%A9%EF%BC%91%EF%BC%99%EF%BC%98%2F%E3%80%90mytv-super%E5%9F%BA%E6%9C%AC%E7%89%88%E3%80%91%E6%9C%88%E8%B2%BB%EF%B9%A9%EF%BC%91%EF%BC%90%EF%BC%99,,200,78969eb850d0d32a02623016ffcf9f0d7a155fed,"擇。無需在多個網站上耗費時間和精力，這裡即可快速獲取最合適的寬頻方案。只需留下聯絡資料，相關銷售員將立即聯絡您，提供即時報價。這讓您可以直接與專業銷售員查詢詳情和申請服務，省去自行比較和查詢的時間和精力，獲得最新寬頻優惠和寬頻即時報價，便捷選擇最適合的服務計劃。（請注意，最終實際收費及優惠以供應商銷售合約為準） 1. HGC光纖寬頻連MYTV GOLD HGC光纖寬頻推出兩款優惠方案，滿足不同住戶的需求。第一個方案是光纖寬頻搭配MYTV GOLD服務，月費$198，合約期為24個月，讓您享受豐富的娛樂內容。 2. HGC光纖寬頻連MYTV SUPER基本版 第二個方案為公屋和私樓住戶提供優惠，分別是月費$109和$119，合約期為36個月，並包含24個月的MYTV SUPER基本版服務。這些優惠不僅提供高速穩定的網絡，還讓您在家中盡情享受多樣化的電視節目。 了解更多信息 若您對HGC環電的Mytv套餐感興趣想要進一步了解，請聯絡本平台的HGC銷售員獲得詳細信息和專業建議，讓您選擇最適合自己家庭的網絡方案。 ☎️聯絡銷售員申請 / 查詢覆蓋 ＞ 按此 ✏️ 留低聯絡資料,銷售員會稍後時間聯絡你 ＞ 按此 ﹎HGC環電Mytv套餐﹎ MYTV GOLD HGC光纖寬頻連MYTV GOLD 月費：$198 24個月合約 包含24個月的MYTV GOLD服務 MYTV SUPER基本版 HGC光纖寬頻連MYTV SUPER基本版 公屋月費：$109 / 私樓月費：$119 36個月合約 包含24個月的MYTV SUPER基本版 ☎️聯絡銷售員申請 / 查詢覆蓋 ＞ 按此 ✏️ 留低聯絡資料,銷售員會稍後時間聯絡你 ＞ 按此 (優惠受條款及細則約束) (優惠受安裝地址而有所不同)(此為新安裝或指定寛頻用户轉台優惠)(優惠受指定優惠期限所約束)(資料只供參考，實際收費及優惠由供應商合約內容為準)(刊登日期可能與相關公司更新計劃日期有差異) *若您發現計劃有任何更新或與事實不符的情況，請隨時透過以下電子郵件地址向我們的網站提供反饋： info@broadband-pricequote"
6b6e1c5e941d4879,2026-07-13T08:54:16+08:00,2025,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC Fibre Broadband with myTV Gold service,198,,,,,,24,,"myTV SUPER service-fee page; HGC broadband entertainment bundle suggested retail price, subject to network supplier terms",public_channel_monthly_plan_fee,public_partner_service_fee_needs_review,3,multi_source_or_multi_snapshot_verified,hgc_mytv_2025_mytvsuper_service_fee,https://promo.mytvsuper.com/tc/service-fee/hgc,,200,9a09533d7dc0baaa7f4790de0037029af0fa4068,服務收費 - HGC 寬頻 - myTV SUPER 返回myTV SUPER主頁 繁 ENG 服務收費 - HGC 寬頻 你是HGC寬頻新客戶 / HGC寬頻現有客戶 HGC寬頻新客戶 新客戶透過HGC寬頻配合hgc on air 屋外Wi-Fi服務隨時享受 myTV SUPER 全新視聽娛樂，包括myTV SUPER原創節目、劇集、綜藝、電影、資訊紀實、卡通動漫、體育等。 寬頻娛樂組合月費計劃* 家居寬頻 1G家居寬頻 1G家居寬頻 + 家居電話 100M家居寬頻 + 家居電話 連 myTV Gold​​​ 組合 解碼器 + 2個裝置同時睇 (可於筆記型電腦、手機及平板電腦觀賞) myTV SUPER 基本版 + 1個裝置同時睇 (可於筆記型電腦、手機及平板電腦觀賞) 月費* $198 $179 $139 最少申用期 24個月 24個月 24個月 額外優惠： 24個月免費100分鐘hgc on air 屋外Wi-Fi服務 *上述之月費為建議零售價，並只適用於指定寬頻覆蓋屋苑及受有關條款及細則約束，詳情以網絡供應商之公佈為準。 你可以致電HGC寬頻銷售熱線1226申請服務；或按 立即申請 請 按此 了解myTV SUPER服務基本要求。 HGC寬頻現有客戶 HGC寬頻現有客戶於優惠期申請「myTV SUPER」自選組合，每月低至$38。限時優惠，不容錯過! 「myTV SUPER」自選組合優惠月費計劃* 服務 myTV SUPER組合 A
36523fd3545f428f,2026-07-13T08:54:16+08:00,2021,HGC,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HGC Home Broadband,HGC 1G Home Broadband plus myTV Gold bundle HK$198,198,,,,1000,,24,,myTV Gold service and myTV SUPER concurrent viewing bundle,monthly_bundle_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,hgc_mytv_1g_2021_press,https://www.hgc.com.hk/press-releases/mytv-super-hgc-broadband-1g-home-broadband-mytv-gold-concurrent-viewing-on-3-devices-198-mth,,200,d1474daebee4735f8d785f154afa4ff7afe4158a,"myTV SUPER × HGC Broadband: 1G Home Broadband + myTV Gold Service Plan By continuing to use this site, you agree to its use of cookies. Find out more about cookies here . Accept Cookies Open Menu Open Utilities Menu Contact Us About HGC Milestone Events Media Centre Careers HGC Consumer Broadband Hong Kong Business International Business Macroview EN 繁 简 Search Contact Us About Us ESG About HGC About Us Company Profile Message from the CEO Awards The HGC Group's Update on COVID- 19 Response Initiatives About HGC ESG Corporate Social Responsibility Corporate Governance Sustainability Report Home myTV SUPER × HGC Broadband: 1G Home Broadband + myTV Gold Service Plan Search Search Tips: Events "
