subject,source_family,period,metric_key,metric_name,official_value,official_unit,verification_status,verification_count,official_source_label,official_source_url,verification_method,note
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2016-12,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,31.8,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2016-02,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.1,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2016-03,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.3,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2016-04,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.2,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2016-05,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2016-06,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,31.9,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2016-07,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2016-08,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2016-09,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,31.9,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,2017,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,31.9,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-01,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,31.9,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-10,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,31.9,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-11,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-12,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-02,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-03,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.1,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-04,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-05,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-06,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.1,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-07,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-08,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,31.9,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2017-09,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,31.7,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,2018,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2018-01,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2018-10,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.1,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2018-11,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.1,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2018-12,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.3,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2018-02,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,32.0,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2018-03,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,31.9,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
Hong Kong household demand capacity,C&SD domestic households and income,3-month ending 2018-04,owner_occupiers_public_sector_housing_proportion,Proportion of owner-occupiers residing in public sector housing,31.8,percent,official_match,4,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated."
