subject,category,source_family,indicator_group,period,period_end,grain,metric_key,metric_name,metric_detail,value,unit,official_value,official_unit,verification_status,quality_status,official_source_label,official_source_url,official_evidence,verification_count,verification_method,verification_sources,verification_note,cmhk_relevance
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,3-month ending 2021-08,2021-08-31,moving_3_month,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,51.0,percent,51.0,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 3-month ending 2021-08; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,3-month ending 2021-09,2021-09-30,moving_3_month,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,50.9,percent,50.9,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 3-month ending 2021-09; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,2022,2022-12-31,calendar_year,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,51.5,percent,51.5,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 2022; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,3-month ending 2022-01,2022-01-31,moving_3_month,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,50.2,percent,50.2,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 3-month ending 2022-01; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,3-month ending 2022-10,2022-10-31,moving_3_month,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,52.0,percent,52.0,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 3-month ending 2022-10; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,3-month ending 2022-11,2022-11-30,moving_3_month,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,51.7,percent,51.7,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 3-month ending 2022-11; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,3-month ending 2022-12,2022-12-31,moving_3_month,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,51.2,percent,51.2,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 3-month ending 2022-12; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,3-month ending 2022-02,2022-02-28,moving_3_month,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,50.5,percent,50.5,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 3-month ending 2022-02; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,3-month ending 2022-03,2022-03-31,moving_3_month,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,51.3,percent,51.3,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 3-month ending 2022-03; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,3-month ending 2022-04,2022-04-30,moving_3_month,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,51.7,percent,51.7,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 3-month ending 2022-04; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
Hong Kong household demand capacity,macro_policy,C&SD domestic households and income,Domestic households and income,3-month ending 2022-05,2022-05-31,moving_3_month,owner_occupiers_proportion_of_domestic_households,Owner-occupiers as a proportion of total number of domestic households,Owner-occupiers as a proportion of total number of domestic households | Owner-occupiers refer to domestic households which own the quarters they occupy.,51.6,percent,51.6,percent,official_match,official_public_mdt_csv,C&SD Statistics on domestic households,https://www.censtatd.gov.hk/en/web_table.html?id=130-06102,C&SD official MDT CSV for table 130-06102 reports Owner-occupiers as a proportion of total number of domestic households for 3-month ending 2022-05; retained as household formation and income-capacity context for CMHK.,4,official_mdt_csv_plus_component_metadata_plus_language_metadata_plus_web_table_crosscheck,"[{""label"": ""C&SD MDT CSV - Owner-occupiers as a proportion of total number of domestic households"", ""url"": ""https://www.censtatd.gov.hk/data/MDT_55_130-06102_PCTDH_DV_OO_Prop_1dp_percent_n.csv"", ""evidence"": ""Official machine-readable MDT CSV for table 130-06102 component PCTDH_DV_OO/Prop_1dp_%_n.""}, {""label"": ""C&SD table component metadata"", ""url"": ""https://www.censtatd.gov.hk/data/table_130-06102_comp.json"", ""evidence"": ""Official component JSON identifies table 130-06102, theme 55, the statistic variables, and annual / moving-three-month time dimensions.""}, {""label"": ""C&SD table language metadata"", ""url"": ""https://www.censtatd.gov.hk/data/en/table_130-06102_lang.json"", ""evidence"": ""Official metadata defines statistic descriptions, units, rounding notes and source section for the selected indicators.""}, {""label"": ""C&SD web table - Statistics on domestic households"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=130-06102"", ""evidence"": ""Official public web table for Statistics on domestic households and its API/download interface.""}]","Official C&SD MDT CSV retained. Number of domestic households are rounded to the nearest hundred. Number of median monthly household incomes are rounded to the nearest hundred. For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error. Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. Source: General Household Survey Section (3), Census and Statistics Department (Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk ). Cells with C&SD special display value 9 or -1 are excluded and not estimated.","Domestic household formation, household size, income capacity and home ownership mix are demand-capacity context for CMHK mobile plan mix, fixed broadband, home connectivity, handset affordability and consumer telecom spending."
